书名,标题,出版日期,作者,条目链接
"〇〇年代的想象力","2024/11","宇野常宽","https://book.douban.com/subject/37017264/"
"爱的多重奏","2012/9","[法] 阿兰·巴迪欧","https://book.douban.com/subject/19964304/"
"Bayesian Reasoning and Machine Learning","2011","David Barber","https://book.douban.com/subject/5397287/"
"Pattern Recognition and Machine Learning","2007/10/1","Christopher Bishop","https://book.douban.com/subject/2061116/"
"一切障碍都能摧毁我","2025/1","[奥] 弗朗茨·卡夫卡","https://book.douban.com/subject/37087563/"
"狐狸那时已是猎人","2021/4","[德] 赫塔·米勒","https://book.douban.com/subject/35184926/"
"The Handbook of Speech Production 1st Edition","2015/7/7","Melissa A. Redford","https://book.douban.com/subject/26854162/"
"有限与无限的游戏","2013/10","[美]詹姆斯·卡斯","https://book.douban.com/subject/25742296/"
"编码","2012/10/1","[美] Charles Petzold","https://book.douban.com/subject/20260928/"
"被侮辱与被损害的人","2010/6","[俄] 费奥多尔·陀思妥耶夫斯基","https://book.douban.com/subject/4708144/"
"監視與懲罰","2020/5/20","Michel Foucault 米歇爾．傅柯","https://book.douban.com/subject/35054623/"
"蓝熊船长的13条半命","2002/1","[德] 瓦尔特·莫尔斯","https://book.douban.com/subject/1007952/"
"深入理解计算机系统 (第3版)","2016/12","Randal E. Bryant","https://book.douban.com/subject/26912767/"
"语言本能","2015/5/1","[美]史蒂芬·平克","https://book.douban.com/subject/26380736/"
"白痴","2015/1","[俄] 陀思妥耶夫斯基","https://book.douban.com/subject/25887933/"
"圣愚之维","2013/3","王志耕","https://book.douban.com/subject/24382855/"
"蓟与玫瑰","2020/12","[法] 尼古拉·容克","https://book.douban.com/subject/35217075/"
"反对方法","2007年8月","(美)保罗·法伊尔阿本德","https://book.douban.com/subject/2229010/"
"七个被绞死的人","2018/8","[俄] 安德烈耶夫","https://book.douban.com/subject/30237871/"
"逃亡","2017/2","[苏联] 布尔加科夫","https://book.douban.com/subject/26943606/"
"记忆记忆","2020/11","[俄] 玛丽亚·斯捷潘诺娃","https://book.douban.com/subject/35166649/"
"无条件投降博物馆","2024/1/1","[荷]杜布拉夫卡·乌格雷西奇","https://book.douban.com/subject/36668331/"
"轻舔丝绒","2017/11/1","[英] 萨拉·沃特斯","https://book.douban.com/subject/27041894/"
"不可计算","2025/1","(美) 亚历山大·R.加洛韦","https://book.douban.com/subject/37074953/"
"衬纸","2024/11","[美] 亚历山大·沃尔夫","https://book.douban.com/subject/37054236/"
"Data Analysis and Machine Learning with Kaggle","2021/11/9","Konrad Banachewicz","https://book.douban.com/subject/35592426/"
"Taking Charge of Adult ADHD, 2nd edition","2021/11/3","Russell A. Barkley","https://book.douban.com/subject/36478351/"
"人的境况","2009/01","[美] 汉娜·阿伦特","https://book.douban.com/subject/3431988/"
"分裂的天空","1987/3","[民主德国] 克里丝塔·沃尔夫","https://book.douban.com/subject/4164784/"
"浪漫的中国","2016/4","杨联芬","https://book.douban.com/subject/26783497/"
"当代英雄","2016/9","[俄] 莱蒙托夫","https://book.douban.com/subject/26856774/"
"猫眼","2022/4/26","[加] 玛格丽特·阿特伍德","https://book.douban.com/subject/35615129/"
"雅克和他的主人","2022/9","米兰·昆德拉","https://book.douban.com/subject/35914062/"
"少年來了","2023/6/19","韓江","https://book.douban.com/subject/36448199/"
"爵士乐史","2020/9","［美］泰德·乔亚（Ted Gioia）","https://book.douban.com/subject/35090803/"
"电子游戏与哲学","2024/9","(美) 乔恩·科格本 (Jon Cogburn)","https://book.douban.com/subject/37022241/"
"理论入门","2014/1","[英] 彼得·巴里","https://book.douban.com/subject/25842926/"
"文学理论（新修订版）","2017/1","[美] 勒内·韦勒克","https://book.douban.com/subject/26938822/"
"逃走的人","2024/8/1","李颖迪","https://book.douban.com/subject/36914683/"
"她是幸存者","2024/6","[美]格蕾丝·赵","https://book.douban.com/subject/36839197/"
"在阿尔巴尼亚长大","2024/9","[英] 莱亚·乌皮","https://book.douban.com/subject/36831435/"
"Dive Into Data Science","","","https://book.douban.com/subject/36296793/"
"老妓抄","2022/2","冈本加乃子","https://book.douban.com/subject/35710421/"
"滔滔生活","2022/10/15","[韩]金爱烂","https://book.douban.com/subject/36109148/"
"南十字星共和国","2017/2","费·索洛古勃","https://book.douban.com/subject/26909485/"
"浮出历史地表","2018/5","孟悦","https://book.douban.com/subject/30147095/"
"Hacker's Delight","2002/7/27","Henry S. Warren Jr.","https://book.douban.com/subject/1784887/"
"一个海难幸存者的故事","2017/6","[哥伦比亚] 加西亚·马尔克斯","https://book.douban.com/subject/27031869/"
"两种孤独","2023/4","[哥伦比亚]加夫列尔·加西亚·马尔克斯","https://book.douban.com/subject/36315505/"
"苦水音乐","2013/8","(美)查尔斯·布考斯基","https://book.douban.com/subject/21778349/"
"定西.孤儿院纪事","2007/3","杨显惠","https://book.douban.com/subject/26671188/"
"哈扎尔辞典（阳本）","2024/6","[塞尔维亚] 米洛拉德·帕维奇","https://book.douban.com/subject/36868388/"
"世纪末的华丽","2010.4","朱天文","https://book.douban.com/subject/4621342/"
"疯癫与文明","2003/01","米歇尔・福柯","https://book.douban.com/subject/1036541/"
"明亮，明亮的日子","2024/7/1","[苏] 安德烈·塔可夫斯基","https://book.douban.com/subject/36740482/"
"献给阿尔吉侬的花束","2015/4","[美] 丹尼尔·凯斯","https://book.douban.com/subject/26362836/"
"Introduction to Linear Algebra (6/e)","2023/4/30","Gilbert Strang","https://book.douban.com/subject/36319391/"
"乒乓","2022/3","[日] 松本大洋","https://book.douban.com/subject/35430408/"
"海浪","","[英国] 弗吉尼亚·伍尔夫","https://book.douban.com/subject/35140564/"
"经济学","2008/1/1","[美] 保罗·萨缪尔森","https://book.douban.com/subject/2983683/"
"北京法源寺","2004/08","李敖","https://book.douban.com/subject/1062991/"
"A Monk's Guide to a Clean House and Mind","2018/1/4","Shoukei Matsumoto","https://book.douban.com/subject/27666868/"
"公主之死","2023/1","李贞德","https://book.douban.com/subject/36197701/"
"安南想象","2024/5","朱琺","https://book.douban.com/subject/36744308/"
"趣玩 I：中国传统益智游戏","2021/3/31","雷彼得","https://book.douban.com/subject/35406181/"
"游戏与人","2024/2","［法］罗歇·凯卢瓦（Roger Caillois）","https://book.douban.com/subject/36659669/"
"纳尔奇思与歌尔得蒙","2022/8","[德] 赫尔曼·黑塞","https://book.douban.com/subject/35947072/"
"变革之声","2022/12/1","[美] 特德·焦亚","https://book.douban.com/subject/36132753/"
"游戏机制","2014/4","[美] Ernest Adams","https://book.douban.com/subject/25859579/"
"屏幕上的受苦者","2024/3/30","[德] 黑特·史德耶尔（Hito Steyerl）","https://book.douban.com/subject/36780608/"
